Log file open, 02/03/23 21:15:27
[2023.02.03-20.15.35:020][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.02.03-20.15.35:022][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 8926245CA3165D43D603BDF4F4E6973561F8A3E5), compiling. Is special engine material.
[2023.02.03-20.15.35:026][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 7DDC8655DBE05F0390A1AEF0640DB4B4AC72E4B4), compiling. Is special engine material.
[2023.02.03-20.15.35:031][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 73494A7DB84770E310F3ED8D4B9AF22AD17465ED), compiling. Is special engine material.
[2023.02.03-20.15.35:034][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 064EC68D5BD8117F6D744CD7CAABC1D1A8A23750), compiling. Is special engine material.
[2023.02.03-20.15.35:037][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: D120C1EA2A607B527DC78DAB4AD9EF1CC3406338), compiling. Is special engine material.
[2023.02.03-20.15.35:040][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: 6C58EB20AF8F835877F3C270520754245EB965D4), compiling. Is special engine material.
[2023.02.03-20.15.35:123][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.03-20.15.35:139][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.15.35:161][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.03-20.15.35:161][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.03-20.15.35:161][  0]LogInit: Texture streaming: Enabled
[2023.02.03-20.15.35:188][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.03-20.15.35:204][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.03-20.15.35:222][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.03-20.15.35:222][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.03-20.15.35:224][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.03-20.15.35:225][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.03-20.15.35:225][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.03-20.15.35:225][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.03-20.15.35:225][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.03-20.15.35:226][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.03-20.15.35:226][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-20.15.35:226][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-20.15.35:226][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-20.15.35:226][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-20.15.35:226][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-20.15.35:226][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-20.15.35:232][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-20.15.35:357][  0]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-20.15.35:357][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-20.15.35:360][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-20.15.35:360][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-20.15.35:361][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.03-20.15.35:361][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.03-20.15.35:362][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.03-20.15.35:362][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.03-20.15.35:362][  0]LogInit: FAudioDevice initialized.
[2023.02.03-20.15.35:362][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.03-20.15.35:377][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.03-20.15.35:385][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.03-20.15.35:385][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.03-20.15.35:387][  0]LogLiveCoding: Display: First instance in process group "UE_KorzonkiOne_0x67d23de9", spawning console
[2023.02.03-20.15.35:394][  0]LogLiveCoding: Display: Waiting for server
[2023.02.03-20.15.35:773][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.03-20.15.35:811][  0]LogInit: Transaction tracking system initialized
[2023.02.03-20.15.35:847][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../lubjam/Korzonki2023/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.03-20.15.35:847][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.03-20.15.35:849][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002122 seconds (Found 115 uncontrolled assets)
[2023.02.03-20.15.35:889][  0]BlueprintLog: New page: Editor Load
[2023.02.03-20.15.36:043][  0]LocalizationService: Localization service is disabled
[2023.02.03-20.15.36:078][  0]TimingProfiler: Initialize
[2023.02.03-20.15.36:078][  0]TimingProfiler: OnSessionChanged
[2023.02.03-20.15.36:078][  0]LoadingProfiler: Initialize
[2023.02.03-20.15.36:078][  0]LoadingProfiler: OnSessionChanged
[2023.02.03-20.15.36:078][  0]NetworkingProfiler: Initialize
[2023.02.03-20.15.36:078][  0]NetworkingProfiler: OnSessionChanged
[2023.02.03-20.15.36:078][  0]MemoryProfiler: Initialize
[2023.02.03-20.15.36:078][  0]MemoryProfiler: OnSessionChanged
[2023.02.03-20.15.36:378][  0]LogFileCache: Scanning file cache for directory 'E:/lubjam/Korzonki2023/Content/' took 0.01s
[2023.02.03-20.15.36:464][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.03-20.15.36:509][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.03-20.15.36:735][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.03-20.15.36:737][  0]SourceControl: Source control is disabled
[2023.02.03-20.15.36:914][  0]LogSlate: Took 0.000210 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.03-20.15.36:935][  0]LogTurnkeySupport: Turnkey Device: Win64@LAPTOP-1S03B0VQ: (Name=LAPTOP-1S03B0VQ, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.03-20.15.40:853][  0]LogSlate: Window 'Restore Packages' being destroyed
[2023.02.03-20.15.40:854][  0]LogWindowsTextInputMethodSystem: Activated input method: Polski (Polska) - (Keyboard).
[2023.02.03-20.15.40:857][  0]LogWindowsTextInputMethodSystem: Activated input method: Polski (Polska) - (Keyboard).
[2023.02.03-20.15.40:862][  0]LogUnrealEdMisc: Loading editor; pre map load, took 13.500
[2023.02.03-20.15.40:862][  0]Cmd: MAP LOAD FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Levels/StartLevel.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.03-20.15.40:863][  0]LightingResults: New page: Lighting Build
[2023.02.03-20.15.40:874][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.15.40:874][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.15.40:874][  0]MapCheck: New page: Map Check
[2023.02.03-20.15.40:874][  0]LightingResults: New page: Lighting Build
[2023.02.03-20.15.40:888][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.03-20.15.40:892][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2023.02.03-20.15.40:923][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'StartLevel'.
[2023.02.03-20.15.40:923][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.15.40:924][  0]LogAIModule: Creating AISystem for world StartLevel
[2023.02.03-20.15.40:927][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.03-20.15.40:939][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.65ms
[2023.02.03-20.15.40:939][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.03-20.15.40:939][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,187ms to complete.
[2023.02.03-20.15.40:939][  0]LogFileHelpers: Loading map 'StartLevel' took 0.077
[2023.02.03-20.15.40:949][  0]LogUnrealEdMisc: Total Editor Startup Time, took 13.588
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: ================================================
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.03-20.15.40:950][  0]LogShaderCompilers: Display: ================================================
[2023.02.03-20.15.41:076][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.03-20.15.41:076][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.03-20.15.41:076][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.03-20.15.41:077][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.03-20.15.41:087][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.15.41:092][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.15.41:099][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.15.41:105][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.15.41:124][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.03-20.15.41:124][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.03-20.15.41:124][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.03-20.15.41:125][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.03-20.15.41:126][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.03-20.15.41:126][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.03-20.15.41:127][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.03-20.15.41:127][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.03-20.15.41:128][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.03-20.15.41:129][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.03-20.15.41:363][  0]LogSlate: Took 0.000205 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.03-20.15.41:365][  0]LogSlate: Took 0.000499 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.03-20.15.41:366][  0]LogSlate: Took 0.000179 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.03-20.15.41:402][  0]LogViewport: Scene viewport resized to 1533x514, mode Windowed.
[2023.02.03-20.15.41:968][  0]LogStall: Startup...
[2023.02.03-20.15.41:972][  0]LogStall: Startup complete.
[2023.02.03-20.15.41:985][  0]LogLoad: (Engine Initialization) Total time: 14.62 seconds
[2023.02.03-20.15.41:985][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.03-20.15.42:094][  0]LogAssetRegistry: Asset discovery search completed in 11.3814 seconds
[2023.02.03-20.15.42:104][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2023.02.03-20.15.42:224][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.03-20.15.42:335][  2]LogSlate: Took 0.000144 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.03-20.16.33:248][434]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn_C
[2023.02.03-20.16.33:258][434]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn_C
[2023.02.03-20.16.33:278][434]LogActorFactory: Actor Factory spawned Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn as actor: BP_CameraPawn_C /Game/KorzonkiOne/Levels/StartLevel.StartLevel:PersistentLevel.BP_CameraPawn_C_0
[2023.02.03-20.16.33:281][434]LogActorFactory: Actor Factory spawned Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn as actor: BP_CameraPawn_C /Game/KorzonkiOne/Levels/StartLevel.StartLevel:PersistentLevel.BP_CameraPawn_C_0
[2023.02.03-20.16.33:287][434]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.02.03-20.16.33:430][441]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn_C
[2023.02.03-20.16.33:430][441]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn_C
[2023.02.03-20.16.33:459][441]LogActorFactory: Actor Factory spawned Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn as actor: BP_CameraPawn_C /Game/KorzonkiOne/Levels/StartLevel.StartLevel:PersistentLevel.BP_CameraPawn_C_1
[2023.02.03-20.16.33:462][441]LogActorFactory: Actor Factory spawned Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn as actor: BP_CameraPawn_C /Game/KorzonkiOne/Levels/StartLevel.StartLevel:PersistentLevel.BP_CameraPawn_C_1
[2023.02.03-20.16.34:042][442]LogViewport: Scene viewport resized to 604x203, mode Windowed.
[2023.02.03-20.16.59:381][393]Cmd: DELETE
[2023.02.03-20.16.59:395][393]Cmd: ACTOR DELETE
[2023.02.03-20.16.59:455][393]LogEditorActor: Deleted Actor: BP_CameraPawn_C
[2023.02.03-20.16.59:482][393]LogUObjectHash: Compacting FUObjectHashTables data took   0.79ms
[2023.02.03-20.16.59:485][393]LogEditorActor: Deleted 1 Actors (0.065 secs)
[2023.02.03-20.17.06:312][743]LogViewport: Scene viewport resized to 1174x514, mode Windowed.
[2023.02.03-20.17.22:103][571]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-20.17.22:103][571]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-20.17.22:103][571]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-20.17.24:158][571]LogSlate: Window 'Pick Parent Class' being destroyed
[2023.02.03-20.17.24:200][571]LogContentBrowser: Deferred new asset file creation: NewBlueprint
[2023.02.03-20.17.24:204][571]LogContentBrowser: Creating deferred item: NewBlueprint
[2023.02.03-20.17.24:215][572]LogContentBrowser: Renaming the item being created (Deferred Item: NewBlueprint).
[2023.02.03-20.17.31:180][964]LogDerivedDataCache: C:/Users/egal1/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:02.153 and deleted 0 files with total size 0 MiB. Scanned 1716 files in 1714 folders with total size 72 MiB.
[2023.02.03-20.17.51:473][143]LogContentBrowser: Attempting asset rename: NewBlueprint -> bp_first_actor
[2023.02.03-20.17.51:552][143]LogContentBrowser: End creating deferred item NewBlueprint
[2023.02.03-20.17.56:018][372]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/KorzonkiOne/Core/bp_first_actor.bp_first_actor
[2023.02.03-20.17.56:040][372]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.17.58:010][372]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' exceeded budget of 2.000000s, reporting...
[2023.02.03-20.18.06:461][372]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [8206ms] waiting for h/w. InstanceID=1
[2023.02.03-20.18.06:462][372]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' report submitted, and took 0.049949s
[2023.02.03-20.18.07:305][372]LogStaticMesh: Display: Building static mesh PhAT_FloorBox...
[2023.02.03-20.18.07:308][372]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/PhAT_FloorBox.PhAT_FloorBox
[2023.02.03-20.18.07:619][372]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' complete in 0.001479s (1.205087s overbudget)
[2023.02.03-20.18.07:663][372]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=1688
[2023.02.03-20.18.07:775][372]LogViewport: Scene viewport resized to 1139x815, mode Windowed.
[2023.02.03-20.18.07:919][373]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{5aabab8f-15f7-4b58-a584-f8d482bbda82}, Name=Głośnik/Słuchawki (Realtek High Definition Audio)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=168.13
[2023.02.03-20.18.07:919][373]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.03-20.18.07:922][373]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.03-20.18.09:531][421]LogMeshUtilities: Finished distance field build in 2.1s - 126x126x21 sparse distance field, 0.6Mb total, 0.0Mb always loaded, 100% occupied, 4 triangles, PhAT_FloorBox
[2023.02.03-20.18.29:047][257]LogSlate: Took 0.000171 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.03-20.18.48:200][943]LogSlate: Took 0.000254 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.03-20.19.29:887][944]LogSlate: Window 'bp_first_actor' being destroyed
[2023.02.03-20.19.30:182][944]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.19.30:182][944]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.19.35:825][238]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn
[2023.02.03-20.19.35:826][238]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.22.13:794][421]LogViewport: Scene viewport resized to 1139x815, mode Windowed.
[2023.02.03-20.22.16:012][510]LogSubobjectSubsystem: Warning: Cannot remove subobject 'DefaultSceneRoot' because it is the default scene root!
[2023.02.03-20.23.31:572][442]LogUObjectHash: Compacting FUObjectHashTables data took   1.76ms
[2023.02.03-20.23.34:745][442]LogSlate: Window 'Save Content' being destroyed
[2023.02.03-20.23.34:833][442]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.03-20.23.34:932][442]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Levels/StartLevel" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Levels/StartLevel.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.03-20.23.34:968][442]LogUObjectHash: Compacting FUObjectHashTables data took   1.75ms
[2023.02.03-20.23.34:996][442]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.007033 seconds
[2023.02.03-20.23.35:007][442]LogSerialization: UsePackageTrailer: 'true'
[2023.02.03-20.23.35:017][442]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Levels/StartLevel
[2023.02.03-20.23.35:017][442]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/StartLevel362C0BEC434BF2257B8F018B0E29A822.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Levels/StartLevel.umap'
[2023.02.03-20.23.35:044][442]LogFileHelpers: Saving map 'StartLevel' took 0.112
[2023.02.03-20.23.35:045][442]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Core/BP_CameraPawn" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Core/BP_CameraPawn.uasset" SILENT=true
[2023.02.03-20.23.35:048][442]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Core/BP_CameraPawn
[2023.02.03-20.23.35:049][442]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/BP_CameraPawn8E116A474594B545298322ABCADCCBC5.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Core/BP_CameraPawn.uasset'
[2023.02.03-20.23.35:109][442]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Core/bp_first_actor" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Core/bp_first_actor.uasset" SILENT=true
[2023.02.03-20.23.35:130][442]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Core/bp_first_actor
[2023.02.03-20.23.35:130][442]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/bp_first_actorAD7A8F7D44403FB685F8D788B8AE9832.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Core/bp_first_actor.uasset'
[2023.02.03-20.23.35:141][442]LogFileHelpers: InternalPromptForCheckoutAndSave took 349 ms
[2023.02.03-20.23.35:150][442]AssetCheck: New page: Asset Save: multiple assets
[2023.02.03-20.23.35:150][442]LogContentValidation: Display: Validating /Script/Engine.World /Game/KorzonkiOne/Levels/StartLevel.StartLevel
[2023.02.03-20.23.35:150][442]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn
[2023.02.03-20.23.35:150][442]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/KorzonkiOne/Core/bp_first_actor.bp_first_actor
[2023.02.03-20.23.40:713][654]LogSlate: Window 'BP_CameraPawn' being destroyed
[2023.02.03-20.23.40:731][654]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.23.40:731][654]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.23.43:243][781]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-20.23.43:254][781]BlueprintLog: New page: Pre-Play auto-recompile
[2023.02.03-20.23.43:255][781]LogPlayLevel: [PlayLevel] Compiling BP_CameraPawn before play...
[2023.02.03-20.23.43:257][781]LogPlayLevel: [PlayLevel] Compiling bp_first_actor before play...
[2023.02.03-20.23.43:306][781]LogUObjectHash: Compacting FUObjectHashTables data took   1.63ms
[2023.02.03-20.23.43:312][781]LogPlayLevel: PlayLevel: Blueprint regeneration took 57 ms (2 blueprints)
[2023.02.03-20.23.43:357][781]PIE: New page: PIE session: StartLevel (3 lut 2023, 22:23:43)
[2023.02.03-20.23.43:361][781]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.02.03-20.23.43:361][781]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.02.03-20.23.43:367][781]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-20.23.43:369][781]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002551s)
